Participant,Date,Workout Name,Duration,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,Notes,Workout Notes,RPE,Volume
JOE,9/12/2015 12:44,Back,,Rear delt fly,3,125,12,0,0,,,,1500
JOE,9/12/2015 12:44,Back,,Chin Up,1,50,8,0,0,,,,400
JOE,9/12/2015 12:44,Back,,Chin Up,2,50,8,0,0,,,,400
JOE,9/12/2015 12:44,Back,,Chin Up,3,50,8,0,0,,,,400
JOE,9/12/2015 12:44,Back,,Chin Up,4,0,10,0,0,,,,0
JOE,9/12/2015 12:44,Back,,Chin Up,5,0,10,0,0,,,,0
JOE,9/12/2015 12:44,Back,,Seated Row,1,175,10,0,0,,,,1750
JOE,9/12/2015 12:44,Back,,Seated Row,2,175,10,0,0,,,,1750
JOE,9/12/2015 12:44,Back,,Bicep Curl (barbell ),1,80,12,0,0,,,,960
JOE,9/12/2015 12:44,Back,,Bicep Curl (barbell ),2,80,12,0,0,,,,960
JOE,9/12/2015 12:44,Back,,Lat Pulldown,1,150,10,0,0,,,,1500
JOE,9/12/2015 12:44,Back,,Lat Pulldown,2,150,10,0,0,,,,1500
JOE,9/12/2015 12:44,Back,,Lat Pulldown,3,150,10,0,0,,,,1500
JOE,9/12/2015 12:44,Back,,Rear delt fly,1,125,12,0,0,,,,1500
JOE,9/12/2015 12:44,Back,,Rear delt fly,2,125,12,0,0,,,,1500
JOE,9/12/2015 12:44,Back,,Rear delt fly,3,125,12,0,0,,,,1500
JOE,11/12/2015 16:21,Chest,,Incline Bench Press (Barbell),1,135,6,0,0,,,,810
JOE,11/12/2015 16:21,Chest,,Incline Bench Press (Barbell),2,135,6,0,0,,,,810
JOE,11/12/2015 16:21,Chest,,Incline Bench Press (Barbell),3,185,6,0,0,,,,1110
JOE,11/12/2015 16:21,Chest,,Incline Bench Press (Barbell),4,237.5,8,0,0,,,,1900
JOE,11/12/2015 16:21,Chest,,Incline Bench Press (Barbell),5,237.5,8,0,0,,,,1900
JOE,11/12/2015 16:21,Chest,,Incline Bench Press (Barbell),6,237.5,8,0,0,,,,1900
JOE,11/12/2015 16:21,Chest,,Incline Bench Press (Barbell),7,185,10,0,0,,,,1850
JOE,11/12/2015 16:21,Chest,,Incline Bench Press (Barbell),8,185,8,0,0,,,,1480
JOE,11/12/2015 16:21,Chest,,Seated Shoulder Press (Dumbbell),1,80,10,0,0,,,,800
JOE,11/12/2015 16:21,Chest,,Seated Shoulder Press (Dumbbell),2,120,8,0,0,,,,960
JOE,11/12/2015 16:21,Chest,,Seated Shoulder Press (Dumbbell),3,120,10,0,0,,,,1200
JOE,11/12/2015 16:21,Chest,,Tricep Extension,1,80,10,0,0,,,,800
JOE,11/12/2015 16:21,Chest,,Tricep Extension,2,80,10,0,0,,,,800
JOE,11/12/2015 16:21,Chest,,Incline Bench Press,1,135,6,0,0,,,,810
JOE,11/12/2015 16:21,Chest,,Incline Bench Press,2,135,6,0,0,,,,810
JOE,11/12/2015 16:21,Chest,,Incline Bench Press,3,185,6,0,0,,,,1110
JOE,11/12/2015 16:21,Chest,,Incline Bench Press,4,237.5,8,0,0,,,,1900
JOE,11/12/2015 16:21,Chest,,Incline Bench Press,5,237.5,8,0,0,,,,1900
JOE,11/12/2015 16:21,Chest,,Incline Bench Press,6,237.5,8,0,0,,,,1900
JOE,11/12/2015 16:21,Chest,,Incline Bench Press,7,185,10,0,0,,,,1850
JOE,11/12/2015 16:21,Chest,,Incline Bench Press,8,185,8,0,0,,,,1480
JOE,11/12/2015 16:21,Chest,,Seated Military Press (Dumbbell),1,80,10,0,0,,,,800
JOE,11/12/2015 16:21,Chest,,Seated Military Press (Dumbbell),2,120,8,0,0,,,,960
JOE,11/12/2015 16:21,Chest,,Seated Military Press (Dumbbell),3,120,10,0,0,,,,1200
JOE,11/12/2015 16:21,Chest,,Tricep Extension,1,80,10,0,0,,,,800
JOE,11/12/2015 16:21,Chest,,Tricep Extension,2,80,10,0,0,,,,800
JOE,12/12/2015 15:29,Squat 1,,Squat (Barbell),1,185,6,0,0,,,,1110
JOE,12/12/2015 15:29,Squat 1,,Squat (Barbell),2,225,6,0,0,,,,1350
JOE,12/12/2015 15:29,Squat 1,,Squat (Barbell),3,275,6,0,0,,,,1650
JOE,12/12/2015 15:29,Squat 1,,Squat (Barbell),4,295,6,0,0,,,,1770
JOE,12/12/2015 15:29,Squat 1,,Squat (Barbell),5,315,6,0,0,,,,1890
JOE,12/12/2015 15:29,Squat 1,,Squat (Barbell),6,315,6,0,0,,,,1890
JOE,12/12/2015 15:29,Squat 1,,Squat (Barbell),7,315,6,0,0,,,,1890
JOE,12/12/2015 15:29,Squat 1,,Squat (Barbell),8,225,8,0,0,,,,1800
JOE,12/12/2015 15:29,Squat 1,,Leg curl,1,115,12,0,0,,,,1380
JOE,12/12/2015 15:29,Squat 1,,Leg curl,2,115,12,0,0,,,,1380
JOE,12/12/2015 15:29,Squat 1,,Leg curl,3,125,10,0,0,,,,1250
JOE,12/12/2015 15:29,Squat 1,,Squat,1,185,6,0,0,,,,1110
JOE,12/12/2015 15:29,Squat 1,,Squat,2,225,6,0,0,,,,1350
JOE,12/12/2015 15:29,Squat 1,,Squat,3,275,6,0,0,,,,1650
JOE,12/12/2015 15:29,Squat 1,,Squat,4,295,6,0,0,,,,1770
JOE,12/12/2015 15:29,Squat 1,,Squat,5,315,6,0,0,,,,1890
JOE,12/12/2015 15:29,Squat 1,,Squat,6,315,6,0,0,,,,1890
JOE,12/12/2015 15:29,Squat 1,,Squat,7,315,6,0,0,,,,1890
JOE,12/12/2015 15:29,Squat 1,,Squat,8,225,8,0,0,,,,1800
JOE,12/12/2015 15:29,Squat 1,,Leg curl,1,115,12,0,0,,,,1380
JOE,12/12/2015 15:29,Squat 1,,Leg curl,2,115,12,0,0,,,,1380
JOE,12/12/2015 15:29,Squat 1,,Leg curl,3,125,10,0,0,,,,1250
JOE,15/12/2015 18:28,Back,,Chin Up,1,50,9,0,0,,,,450
JOE,15/12/2015 18:28,Back,,Chin Up,2,52.5,9,0,0,,,,472.5
JOE,15/12/2015 18:28,Back,,Chin Up,3,52.5,8,0,0,,,,420
JOE,15/12/2015 18:28,Back,,Chin Up,4,0,10,0,0,,,,0
JOE,15/12/2015 18:28,Back,,Chin Up,5,0,8,0,0,,,,0
JOE,15/12/2015 18:28,Back,,Rear delt fly,1,125,14,0,0,,,,1750
JOE,15/12/2015 18:28,Back,,Rear delt fly,2,125,15,0,0,,,,1875
JOE,15/12/2015 18:28,Back,,Rear delt fly,3,125,15,0,0,,,,1875
JOE,15/12/2015 18:28,Back,,Seated Row,1,190,9,0,0,,,,1710
JOE,15/12/2015 18:28,Back,,Seated Row,2,190,10,0,0,,,,1900
JOE,15/12/2015 18:28,Back,,Seated Row,3,190,10,0,0,,,,1900
JOE,15/12/2015 18:28,Back,,Seated Row,4,130,10,0,0,,,,1300
JOE,15/12/2015 18:28,Back,,Bicep Curl (barbell ),1,90,12,0,0,,,,1080
JOE,15/12/2015 18:28,Back,,Bicep Curl (barbell ),2,90,12,0,0,,,,1080
JOE,15/12/2015 18:28,Back,,Bicep Curl (barbell ),3,90,12,0,0,,,,1080
JOE,15/12/2015 18:28,Back,,Chin Up,1,50,9,0,0,,,,450
JOE,15/12/2015 18:28,Back,,Chin Up,2,52.5,9,0,0,,,,472.5
JOE,15/12/2015 18:28,Back,,Chin Up,3,52.5,8,0,0,,,,420
JOE,15/12/2015 18:28,Back,,Chin Up,4,0,10,0,0,,,,0
JOE,15/12/2015 18:28,Back,,Chin Up,5,0,8,0,0,,,,0
JOE,15/12/2015 18:28,Back,,Rear delt fly,1,125,14,0,0,,,,1750
JOE,15/12/2015 18:28,Back,,Rear delt fly,2,125,15,0,0,,,,1875
JOE,15/12/2015 18:28,Back,,Rear delt fly,3,125,15,0,0,,,,1875
JOE,15/12/2015 18:28,Back,,Seated Cable Row (close Grip),1,190,9,0,0,,,,1710
JOE,15/12/2015 18:28,Back,,Seated Cable Row (close Grip),2,190,10,0,0,,,,1900
JOE,15/12/2015 18:28,Back,,Seated Cable Row (close Grip),3,190,10,0,0,,,,1900
JOE,15/12/2015 18:28,Back,,Seated Cable Row (close Grip),4,130,10,0,0,,,,1300
JOE,15/12/2015 18:28,Back,,Bicep Curl (Barbell),1,90,12,0,0,,,,1080
JOE,15/12/2015 18:28,Back,,Bicep Curl (Barbell),2,90,12,0,0,,,,1080
JOE,15/12/2015 18:28,Back,,Bicep Curl (Barbell),3,90,12,0,0,,,,1080
JOE,16/12/2015 18:08,Shoulder Day,,Seated Military Press (Dumbbell),1,100,8,0,0,,,,800
JOE,16/12/2015 18:08,Shoulder Day,,Seated Military Press (Dumbbell),2,100,8,0,0,,,,800
JOE,16/12/2015 18:08,Shoulder Day,,Seated Military Press (Dumbbell),3,180,13,0,0,,,,2340
JOE,16/12/2015 18:08,Shoulder Day,,Seated Military Press (Dumbbell),4,180,12,0,0,,,,2160
JOE,16/12/2015 18:08,Shoulder Day,,Seated Military Press (Dumbbell),5,180,12,0,0,,,,2160
JOE,16/12/2015 18:08,Shoulder Day,,Seated Military Press (Dumbbell),6,90,12,0,0,,,,1080
JOE,16/12/2015 18:08,Shoulder Day,,Lateral Raise,1,50,12,0,0,,,,600
JOE,16/12/2015 18:08,Shoulder Day,,Lateral Raise,2,50,12,0,0,,,,600
JOE,16/12/2015 18:08,Shoulder Day,,Weighted dips,1,0,8,0,0,,,,0
JOE,16/12/2015 18:08,Shoulder Day,,Weighted dips,2,0,8,0,0,,,,0
JOE,16/12/2015 18:08,Shoulder Day,,Weighted dips,3,95,8,0,0,,,,760
JOE,16/12/2015 18:08,Shoulder Day,,Weighted dips,4,95,12,0,0,,,,1140
JOE,16/12/2015 18:08,Shoulder Day,,Weighted dips,5,95,12,0,0,,,,1140
JOE,16/12/2015 18:08,Shoulder Day,,Weighted dips,6,45,10,0,0,,,,450
JOE,16/12/2015 18:08,Shoulder Day,,Seated Shoulder Press (Dumbbell),1,100,8,0,0,,,,800
JOE,16/12/2015 18:08,Shoulder Day,,Seated Shoulder Press (Dumbbell),2,100,8,0,0,,,,800
JOE,16/12/2015 18:08,Shoulder Day,,Seated Shoulder Press (Dumbbell),3,180,13,0,0,,,,2340
JOE,16/12/2015 18:08,Shoulder Day,,Seated Shoulder Press (Dumbbell),4,180,12,0,0,,,,2160
JOE,16/12/2015 18:08,Shoulder Day,,Seated Shoulder Press (Dumbbell),5,180,12,0,0,,,,2160
JOE,16/12/2015 18:08,Shoulder Day,,Seated Shoulder Press (Dumbbell),6,90,12,0,0,,,,1080
JOE,16/12/2015 18:08,Shoulder Day,,Lateral Raise (Dumbbells),1,50,12,0,0,,,,600
JOE,16/12/2015 18:08,Shoulder Day,,Lateral Raise (Dumbbells),2,50,12,0,0,,,,600
JOE,16/12/2015 18:08,Shoulder Day,,Weighted dips,1,0,8,0,0,,,,0
JOE,16/12/2015 18:08,Shoulder Day,,Weighted dips,2,0,8,0,0,,,,0
JOE,16/12/2015 18:08,Shoulder Day,,Weighted dips,3,95,8,0,0,,,,760
JOE,16/12/2015 18:08,Shoulder Day,,Weighted dips,4,95,12,0,0,,,,1140
JOE,16/12/2015 18:08,Shoulder Day,,Weighted dips,5,95,12,0,0,,,,1140
JOE,16/12/2015 18:08,Shoulder Day,,Weighted dips,6,45,10,0,0,,,,450
JOE,18/12/2015 17:40,Squat 1,,Squat,1,185,6,0,0,,,,1110
JOE,18/12/2015 17:40,Squat 1,,Squat,2,185,6,0,0,,,,1110
JOE,18/12/2015 17:40,Squat 1,,Squat,3,225,8,0,0,,,,1800
JOE,18/12/2015 17:40,Squat 1,,Squat,4,275,8,0,0,,,,2200
JOE,18/12/2015 17:40,Squat 1,,Squat,5,275,8,0,0,,,,2200
JOE,18/12/2015 17:40,Squat 1,,Squat,6,275,8,0,0,,,,2200
JOE,18/12/2015 17:40,Squat 1,,Squat,7,285,8,0,0,,,,2280
JOE,18/12/2015 17:40,Squat 1,,Squat,8,295,8,0,0,,,,2360
JOE,18/12/2015 17:40,Squat 1,,Leg curl,1,130,12,0,0,,,,1560
JOE,18/12/2015 17:40,Squat 1,,Leg curl,2,130,12,0,0,,,,1560
JOE,18/12/2015 17:40,Squat 1,,Leg curl,3,130,12,0,0,,,,1560
JOE,18/12/2015 17:40,Squat 1,,Squat (Barbell),1,185,6,0,0,,,,1110
JOE,18/12/2015 17:40,Squat 1,,Squat (Barbell),2,185,6,0,0,,,,1110
JOE,18/12/2015 17:40,Squat 1,,Squat (Barbell),3,225,8,0,0,,,,1800
JOE,18/12/2015 17:40,Squat 1,,Squat (Barbell),4,275,8,0,0,,,,2200
JOE,18/12/2015 17:40,Squat 1,,Squat (Barbell),5,275,8,0,0,,,,2200
JOE,18/12/2015 17:40,Squat 1,,Squat (Barbell),6,275,8,0,0,,,,2200
JOE,18/12/2015 17:40,Squat 1,,Squat (Barbell),7,285,8,0,0,,,,2280
JOE,18/12/2015 17:40,Squat 1,,Squat (Barbell),8,295,8,0,0,,,,2360
JOE,18/12/2015 17:40,Squat 1,,Leg curl,1,130,12,0,0,,,,1560
JOE,18/12/2015 17:40,Squat 1,,Leg curl,2,130,12,0,0,,,,1560
JOE,18/12/2015 17:40,Squat 1,,Leg curl,3,130,12,0,0,,,,1560
JOE,20/12/2015 13:46,Chest,,Incline Bench Press,1,135,6,0,0,,,,810
JOE,20/12/2015 13:46,Chest,,Incline Bench Press,2,185,6,0,0,,,,1110
JOE,20/12/2015 13:46,Chest,,Incline Bench Press,3,237.5,8,0,0,,,,1900
JOE,20/12/2015 13:46,Chest,,Incline Bench Press,4,237.5,8,0,0,,,,1900
JOE,20/12/2015 13:46,Chest,,Incline Bench Press,5,237.5,8,0,0,,,,1900
JOE,20/12/2015 13:46,Chest,,Incline Bench Press,6,185,12,0,0,,,,2220
JOE,20/12/2015 13:46,Chest,,Weighted dips,1,0,9,0,0,,,,0
JOE,20/12/2015 13:46,Chest,,Weighted dips,2,45,10,0,0,,,,450
JOE,20/12/2015 13:46,Chest,,Weighted dips,3,45,10,0,0,,,,450
JOE,20/12/2015 13:46,Chest,,Weighted dips,4,45,10,0,0,,,,450
JOE,20/12/2015 13:46,Chest,,Incline Press (Dumbbell),1,90,10,0,0,,,,900
JOE,20/12/2015 13:46,Chest,,Incline Press (Dumbbell),2,150,10,0,0,,,,1500
JOE,20/12/2015 13:46,Chest,,Tricep pushdown,1,80,10,0,0,,,,800
JOE,20/12/2015 13:46,Chest,,Tricep pushdown,2,80,10,0,0,,,,800
JOE,20/12/2015 13:46,Chest,,Tricep pushdown,3,80,10,0,0,,,,800
JOE,20/12/2015 13:46,Chest,,Tricep pushdown,4,55,6,0,0,,,,330
JOE,20/12/2015 13:46,Chest,,Tricep pushdown,5,55,6,0,0,,,,330
JOE,20/12/2015 13:46,Chest,,Tricep pushdown,6,55,6,0,0,,,,330
JOE,20/12/2015 13:46,Chest,,Lateral Raise,1,30,15,0,0,,,,450
JOE,20/12/2015 13:46,Chest,,Lateral Raise,2,40,10,0,0,,,,400
JOE,20/12/2015 13:46,Chest,,Lateral Raise,3,60,10,0,0,,,,600
JOE,20/12/2015 13:46,Chest,,Lateral Raise,4,30,10,0,0,,,,300
JOE,20/12/2015 13:46,Chest,,Incline Bench Press (Barbell),1,135,6,0,0,,,,810
JOE,20/12/2015 13:46,Chest,,Incline Bench Press (Barbell),2,185,6,0,0,,,,1110
JOE,20/12/2015 13:46,Chest,,Incline Bench Press (Barbell),3,237.5,8,0,0,,,,1900
JOE,20/12/2015 13:46,Chest,,Incline Bench Press (Barbell),4,237.5,8,0,0,,,,1900
JOE,20/12/2015 13:46,Chest,,Incline Bench Press (Barbell),5,237.5,8,0,0,,,,1900
JOE,20/12/2015 13:46,Chest,,Incline Bench Press (Barbell),6,185,12,0,0,,,,2220
JOE,20/12/2015 13:46,Chest,,Weighted dips,1,0,9,0,0,,,,0
JOE,20/12/2015 13:46,Chest,,Weighted dips,2,45,10,0,0,,,,450
JOE,20/12/2015 13:46,Chest,,Weighted dips,3,45,10,0,0,,,,450
JOE,20/12/2015 13:46,Chest,,Weighted dips,4,45,10,0,0,,,,450
JOE,20/12/2015 13:46,Chest,,Incline Press (Dumbbell),1,90,10,0,0,,,,900
JOE,20/12/2015 13:46,Chest,,Incline Press (Dumbbell),2,150,10,0,0,,,,1500
JOE,20/12/2015 13:46,Chest,,Tricep pushdown,1,80,10,0,0,,,,800
JOE,20/12/2015 13:46,Chest,,Tricep pushdown,2,80,10,0,0,,,,800
JOE,20/12/2015 13:46,Chest,,Tricep pushdown,3,80,10,0,0,,,,800
JOE,20/12/2015 13:46,Chest,,Tricep pushdown,4,55,6,0,0,,,,330
JOE,20/12/2015 13:46,Chest,,Tricep pushdown,5,55,6,0,0,,,,330
JOE,20/12/2015 13:46,Chest,,Tricep pushdown,6,55,6,0,0,,,,330
JOE,20/12/2015 13:46,Chest,,Lateral Raise (Dumbbells),1,30,15,0,0,,,,450
JOE,20/12/2015 13:46,Chest,,Lateral Raise (Dumbbells),2,40,10,0,0,,,,400
JOE,20/12/2015 13:46,Chest,,Lateral Raise (Dumbbells),3,60,10,0,0,,,,600
JOE,20/12/2015 13:46,Chest,,Lateral Raise (Dumbbells),4,30,10,0,0,,,,300
JOE,22/12/2015 17:22,Back,,Chin Up,1,0,9,0,0,,,,0
JOE,22/12/2015 17:22,Back,,Chin Up,2,52.5,8,0,0,,,,420
JOE,22/12/2015 17:22,Back,,Chin Up,3,52.5,8,0,0,,,,420
JOE,22/12/2015 17:22,Back,,Chin Up,4,52.5,8,0,0,,,,420
JOE,22/12/2015 17:22,Back,,Chin Up,5,0,12,0,0,,,,0
JOE,22/12/2015 17:22,Back,,Bent Over Row (Dumbbell),1,180,10,0,0,,,,1800
JOE,22/12/2015 17:22,Back,,Bent Over Row (Dumbbell),2,180,10,0,0,,,,1800
JOE,22/12/2015 17:22,Back,,Bent Over Row (Dumbbell),3,180,10,0,0,,,,1800
JOE,22/12/2015 17:22,Back,,Seated Row,1,190,10,0,0,,,,1900
JOE,22/12/2015 17:22,Back,,Seated Row,2,130,12,0,0,,,,1560
JOE,22/12/2015 17:22,Back,,Seated Row,3,130,12,0,0,,,,1560
JOE,22/12/2015 17:22,Back,,Bicep Curl (barbell ),1,95,10,0,0,,,,950
JOE,22/12/2015 17:22,Back,,Bicep Curl (barbell ),2,95,10,0,0,,,,950
JOE,22/12/2015 17:22,Back,,Bicep Curl (barbell ),3,60,10,0,0,,,,600
JOE,22/12/2015 17:22,Back,,Bicep Curl (barbell ),4,60,10,0,0,,,,600
JOE,22/12/2015 17:22,Back,,Rear delt fly,1,130,12,0,0,,,,1560
JOE,22/12/2015 17:22,Back,,Rear delt fly,2,130,12,0,0,,,,1560
JOE,22/12/2015 17:22,Back,,Rear delt fly,3,138,12,0,0,,,,1656
JOE,22/12/2015 17:22,Back,,Chin Up,1,0,9,0,0,,,,0
JOE,22/12/2015 17:22,Back,,Chin Up,2,52.5,8,0,0,,,,420
JOE,22/12/2015 17:22,Back,,Chin Up,3,52.5,8,0,0,,,,420
JOE,22/12/2015 17:22,Back,,Chin Up,4,52.5,8,0,0,,,,420
JOE,22/12/2015 17:22,Back,,Chin Up,5,0,12,0,0,,,,0
JOE,22/12/2015 17:22,Back,,Bent Over Row (Dumbbell),1,180,10,0,0,,,,1800
JOE,22/12/2015 17:22,Back,,Bent Over Row (Dumbbell),2,180,10,0,0,,,,1800
JOE,22/12/2015 17:22,Back,,Bent Over Row (Dumbbell),3,180,10,0,0,,,,1800
JOE,22/12/2015 17:22,Back,,Seated Cable Row (close Grip),1,190,10,0,0,,,,1900
JOE,22/12/2015 17:22,Back,,Seated Cable Row (close Grip),2,130,12,0,0,,,,1560
JOE,22/12/2015 17:22,Back,,Seated Cable Row (close Grip),3,130,12,0,0,,,,1560
JOE,22/12/2015 17:22,Back,,Bicep Curl (Barbell),1,95,10,0,0,,,,950
JOE,22/12/2015 17:22,Back,,Bicep Curl (Barbell),2,95,10,0,0,,,,950
JOE,22/12/2015 17:22,Back,,Bicep Curl (Barbell),3,60,10,0,0,,,,600
JOE,22/12/2015 17:22,Back,,Bicep Curl (Barbell),4,60,10,0,0,,,,600
JOE,22/12/2015 17:22,Back,,Rear delt fly,1,130,12,0,0,,,,1560
JOE,22/12/2015 17:22,Back,,Rear delt fly,2,130,12,0,0,,,,1560
JOE,22/12/2015 17:22,Back,,Rear delt fly,3,138,12,0,0,,,,1656
JOE,23/12/2015 17:53,Squat 1,,Squat,1,205,5,0,0,,,,1025
JOE,23/12/2015 17:53,Squat 1,,Squat,2,205,8,0,0,,,,1640
JOE,23/12/2015 17:53,Squat 1,,Squat,3,225,8,0,0,,,,1800
JOE,23/12/2015 17:53,Squat 1,,Squat,4,245,8,0,0,,,,1960
JOE,23/12/2015 17:53,Squat 1,,Squat,5,245,8,0,0,,,,1960
JOE,23/12/2015 17:53,Squat 1,,Squat,6,275,5,0,0,,,,1375
JOE,23/12/2015 17:53,Squat 1,,Squat,7,275,9,0,0,,,,2475
JOE,23/12/2015 17:53,Squat 1,,Squat,8,315,6,0,0,,,,1890
JOE,23/12/2015 17:53,Squat 1,,Squat,9,315,7,0,0,,,,2205
JOE,23/12/2015 17:53,Squat 1,,Squat,10,315,5,0,0,,,,1575
JOE,23/12/2015 17:53,Squat 1,,Leg curl,1,130,10,0,0,,,,1300
JOE,23/12/2015 17:53,Squat 1,,Leg curl,2,130,10,0,0,,,,1300
JOE,23/12/2015 17:53,Squat 1,,Leg curl,3,135,10,0,0,,,,1350
JOE,23/12/2015 17:53,Squat 1,,Leg press,1,450,12,0,0,,,,5400
JOE,23/12/2015 17:53,Squat 1,,Leg press,2,450,12,0,0,,,,5400
JOE,23/12/2015 17:53,Squat 1,,Leg press,3,458,12,0,0,,,,5496
JOE,23/12/2015 17:53,Squat 1,,Cycling,1,0,0,3,750,,,,0
JOE,23/12/2015 17:53,Squat 1,,Squat (Barbell),1,205,5,0,0,,,,1025
JOE,23/12/2015 17:53,Squat 1,,Squat (Barbell),2,205,8,0,0,,,,1640
JOE,23/12/2015 17:53,Squat 1,,Squat (Barbell),3,225,8,0,0,,,,1800
JOE,23/12/2015 17:53,Squat 1,,Squat (Barbell),4,245,8,0,0,,,,1960
JOE,23/12/2015 17:53,Squat 1,,Squat (Barbell),5,245,8,0,0,,,,1960
JOE,23/12/2015 17:53,Squat 1,,Squat (Barbell),6,275,5,0,0,,,,1375
JOE,23/12/2015 17:53,Squat 1,,Squat (Barbell),7,275,9,0,0,,,,2475
JOE,23/12/2015 17:53,Squat 1,,Squat (Barbell),8,315,6,0,0,,,,1890
JOE,23/12/2015 17:53,Squat 1,,Squat (Barbell),9,315,7,0,0,,,,2205
JOE,23/12/2015 17:53,Squat 1,,Squat (Barbell),10,315,5,0,0,,,,1575
JOE,23/12/2015 17:53,Squat 1,,Leg curl,1,130,10,0,0,,,,1300
JOE,23/12/2015 17:53,Squat 1,,Leg curl,2,130,10,0,0,,,,1300
JOE,23/12/2015 17:53,Squat 1,,Leg curl,3,135,10,0,0,,,,1350
JOE,23/12/2015 17:53,Squat 1,,Leg press (hinge ),1,450,12,0,0,,,,5400
JOE,23/12/2015 17:53,Squat 1,,Leg press (hinge ),2,450,12,0,0,,,,5400
JOE,23/12/2015 17:53,Squat 1,,Leg press (hinge ),3,458,12,0,0,,,,5496
JOE,23/12/2015 17:53,Squat 1,,Cycling,1,0,0,3,750,,,,0
JOE,24/12/2015 11:40,Chest,,Incline Bench Press,1,135,6,0,0,,,,810
JOE,24/12/2015 11:40,Chest,,Incline Bench Press,2,185,6,0,0,,,,1110
JOE,24/12/2015 11:40,Chest,,Incline Bench Press,3,235,8,0,0,,,,1880
JOE,24/12/2015 11:40,Chest,,Incline Bench Press,4,235,8,0,0,,,,1880
JOE,24/12/2015 11:40,Chest,,Incline Bench Press,5,235,8,0,0,,,,1880
JOE,24/12/2015 11:40,Chest,,Incline Bench Press,6,215,9,0,0,,,,1935
JOE,24/12/2015 11:40,Chest,,Weighted dips,1,0,8,0,0,,,,0
JOE,24/12/2015 11:40,Chest,,Weighted dips,2,0,8,0,0,,,,0
JOE,24/12/2015 11:40,Chest,,Weighted dips,3,45,12,0,0,,,,540
JOE,24/12/2015 11:40,Chest,,Weighted dips,4,45,12,0,0,,,,540
JOE,24/12/2015 11:40,Chest,,Lateral Raise,1,40,12,0,0,,,,480
JOE,24/12/2015 11:40,Chest,,Lateral Raise,2,40,12,0,0,,,,480
JOE,24/12/2015 11:40,Chest,,Military Press (Standing),1,50,10,0,0,,,,500
JOE,24/12/2015 11:40,Chest,,Military Press (Standing),2,70,10,0,0,,,,700
JOE,24/12/2015 11:40,Chest,,Military Press (Standing),3,80,10,0,0,,,,800
JOE,24/12/2015 11:40,Chest,,Incline Bench Press (Barbell),1,135,6,0,0,,,,810
JOE,24/12/2015 11:40,Chest,,Incline Bench Press (Barbell),2,185,6,0,0,,,,1110
JOE,24/12/2015 11:40,Chest,,Incline Bench Press (Barbell),3,235,8,0,0,,,,1880
JOE,24/12/2015 11:40,Chest,,Incline Bench Press (Barbell),4,235,8,0,0,,,,1880
JOE,24/12/2015 11:40,Chest,,Incline Bench Press (Barbell),5,235,8,0,0,,,,1880
JOE,24/12/2015 11:40,Chest,,Incline Bench Press (Barbell),6,215,9,0,0,,,,1935
JOE,24/12/2015 11:40,Chest,,Weighted dips,1,0,8,0,0,,,,0
JOE,24/12/2015 11:40,Chest,,Weighted dips,2,0,8,0,0,,,,0
JOE,24/12/2015 11:40,Chest,,Weighted dips,3,45,12,0,0,,,,540
JOE,24/12/2015 11:40,Chest,,Weighted dips,4,45,12,0,0,,,,540
JOE,24/12/2015 11:40,Chest,,Lateral Raise (Dumbbells),1,40,12,0,0,,,,480
JOE,24/12/2015 11:40,Chest,,Lateral Raise (Dumbbells),2,40,12,0,0,,,,480
JOE,24/12/2015 11:40,Chest,,Shoulder Press (Standing),1,50,10,0,0,,,,500
JOE,24/12/2015 11:40,Chest,,Shoulder Press (Standing),2,70,10,0,0,,,,700
JOE,24/12/2015 11:40,Chest,,Shoulder Press (Standing),3,80,10,0,0,,,,800
JOE,26/12/2015 14:34,Back,,Chin Up,1,0,8,0,0,,,,0
JOE,26/12/2015 14:34,Back,,Chin Up,2,0,8,0,0,,,,0
JOE,26/12/2015 14:34,Back,,Chin Up,3,0,8,0,0,,,,0
JOE,26/12/2015 14:34,Back,,Chin Up,4,35,8,0,0,,,,280
JOE,26/12/2015 14:34,Back,,Chin Up,5,35,8,0,0,,,,280
JOE,26/12/2015 14:34,Back,,Chin Up,6,35,8,0,0,,,,280
JOE,26/12/2015 14:34,Back,,Lat Pulldown ,1,150,12,0,0,,,,1800
JOE,26/12/2015 14:34,Back,,Lat Pulldown ,2,150,14,0,0,,,,2100
JOE,26/12/2015 14:34,Back,,Lat Pulldown ,3,150,10,0,0,,,,1500
JOE,26/12/2015 14:34,Back,,Seated Cable Row (close Grip),1,160,10,0,0,,,,1600
JOE,26/12/2015 14:34,Back,,Seated Cable Row (close Grip),2,160,10,0,0,,,,1600
JOE,26/12/2015 14:34,Back,,Seated Cable Row (close Grip),3,160,10,0,0,,,,1600
JOE,26/12/2015 14:34,Back,,Rear delt fly,1,130,12,0,0,,,,1560
JOE,26/12/2015 14:34,Back,,Rear delt fly,2,130,12,0,0,,,,1560
JOE,26/12/2015 14:34,Back,,Rear delt fly,3,130,12,0,0,,,,1560
JOE,26/12/2015 14:34,Back,,Hammer Curl (Dumbbell ),1,60,12,0,0,,,,720
JOE,26/12/2015 14:34,Back,,Hammer Curl (Dumbbell ),2,80,8,0,0,,,,640
JOE,26/12/2015 14:34,Back,,Chin Up,1,0,8,0,0,,,,0
